Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,MONROE COUNTY CDC STAFF,400 Rush Scottsville Road,,Rush,NY,14543,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.00499,-77.713357,2026-04-20,447832,2026-04-20 03:48:38 UTC,,,,2025-12-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY OF GENEVA VISITORCENTER1,35 Lake Front Drive,,Geneva,NY,14456,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.869467,-76.978064,2026-04-20,447833,2026-04-20 03:48:41 UTC,,,,2025-12-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY OF GENEVA VISITORCENTER2,35 Lake Front Drive,,Geneva,NY,14456,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.869472,-76.978127,2026-04-20,447834,2026-04-20 03:48:41 UTC,,,,2025-12-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GPM GROVE A,3 Grove Ave,,Patchogue,NY,11772,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.766431,-73.000457,2026-04-20,447883,2026-04-20 03:39:31 UTC,,,,2025-12-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Memorial High School,150 Abby Lane,,Levittown,NY,11756,,833-611-5965,E,,Public,24 hours daily,,,,,,6,,,VIALYNK,https://www.lynkwell.com,GPS,40.71777,-73.51189,2026-04-20,448034,2026-04-20 05:34:00 UTC,,,,2025-12-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Gardiners Ave Elementary School,610 Gardiners Ave,,Levittown,NY,11756,,833-611-5965,E,,Public,24 hours daily,,,,,,6,,,VIALYNK,https://www.lynkwell.com,GPS,40.7088,-73.51504,2026-04-20,448035,2026-04-20 05:34:00 UTC,,,,2025-12-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,East Broadway Elementary School,751 Seamans Neck Rd,,Seaford,NY,11783,,833-611-5965,E,,Public,24 hours daily,,,,,,6,,,VIALYNK,https://www.lynkwell.com,GPS,40.70623,-73.49113,2026-04-20,448036,2026-04-20 05:34:00 UTC,,,,2025-12-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Lee Rd Elementary School,901 Lee Rd,,Wantagh,NY,11793,,833-611-5965,E,,Public,24 hours daily,,,,,,6,,,VIALYNK,https://www.lynkwell.com,GPS,40.70043,-73.52529,2026-04-20,448037,2026-04-20 05:34:00 UTC,,,,2025-12-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Abby Lane Elementary School,239 Gardiners Ave,,Levittown,NY,11756,,833-611-5965,E,,Public,24 hours daily,,,,,,6,,,VIALYNK,https://www.lynkwell.com,GPS,40.71791,-73.5155,2026-04-20,448038,2026-04-20 05:34:01 UTC,,,,2025-12-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Summit Lane Elementary School,4 Summit Lane,,Levittown,NY,11756,,833-611-5965,E,,Public,24 hours daily,,,,,,6,,,VIALYNK,https://www.lynkwell.com,GPS,40.72882,-73.52174,2026-04-20,448039,2026-04-20 05:34:01 UTC,,,,2025-12-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,North Side Elementary School,35 Pelican Rd,,Levittown,NY,11756,,833-611-5965,E,,Public,24 hours daily,,,,,,6,,,VIALYNK,https://www.lynkwell.com,GPS,40.73905,-73.52713,2026-04-20,448040,2026-04-20 05:34:01 UTC,,,,2025-12-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Saratoga Spa State Park - Gideon Garage,15 Roosevelt Dr,,Saratoga Springs,NY,12866,,833-611-5965,E,,Public,24 hours daily,,,,,,2,,,VIALYNK,https://www.lynkwell.com,GPS,43.05878,-73.79673,2026-04-20,448041,2026-04-20 05:34:01 UTC,,,,2025-12-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,100 Green Tree Ln Poweral,100 Green Tree Ln,,Rochester,NY,14606,,313-262-6722,E,,Public,,,,,,,8,,,RED_E,https://www.redecharge.com,GPS,43.166445,-77.722692,2026-04-20,448061,2026-04-20 06:12:59 UTC,,,,2025-12-16,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Newburgh Mall - Tesla Supercharger,1401 NY-300,,Newburgh,NY,12550,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,41.517951,-74.069796,2026-01-13,448073,2026-02-02 23:16:24 UTC,P,,,2025-12-19,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,COLL BROCKPORT ALLEN LOOP,350 New Campus Dr,,Brockport,NY,14420,,888-758-4389,E,,Public,Mon: 12:00am-11:59pm; Tue: 12:00am-11:59pm; Wed: 12:00am-11:59pm; Thu: 12:00am-11:59pm; Fri: 12:00am-11:59pm; Sat: 12:00am-11:59pm; Sun: 12:00am-11:59pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.20955,-77.952435,2026-04-20,448192,2026-04-20 03:49:05 UTC,,,,2025-12-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,COLL BROCKPORT UNION LOTO,101 Residence Dr,,Brockport,NY,14420,,888-758-4389,E,,Public,Mon: 12:00am-11:59pm; Tue: 12:00am-11:59pm; Wed: 12:00am-11:59pm; Thu: 12:00am-11:59pm; Fri: 12:00am-11:59pm; Sat: 12:00am-11:59pm; Sun: 12:00am-11:59pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.21093,-77.947367,2026-04-20,448193,2026-04-20 03:49:24 UTC,,,,2025-12-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,300 Garden City Plaza,300 Garden City Plaza,,Garden City,NY,11530,,833-611-5965,E,,Public,24 hours daily,,,,,,6,,,VIALYNK,https://www.lynkwell.com,GPS,40.737,-73.61628,2026-04-20,448208,2026-04-20 05:34:02 UTC,,,,2025-12-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,400 Garden City Plaza,200 Garden City Plaza,,Garden City,NY,11530,,833-611-5965,E,,Public,24 hours daily,,,,,,6,,,VIALYNK,https://www.lynkwell.com,GPS,40.73695,-73.61647,2026-04-20,448209,2026-04-20 05:34:02 UTC,,,,2025-12-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,LOFTS AT 1117 PARKING LOT,1117 W Fayette St,,Syracuse,NY,13204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.04589,-76.171875,2026-04-20,448240,2026-04-20 03:45:39 UTC,,,,2025-12-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,RW GENESEO POOL HOUSE 1,4250 Hammocks Drive,Pool House Parking,Geneseo,NY,14454,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.803521,-77.788227,2026-04-20,448256,2026-04-20 03:48:45 UTC,,,,2025-12-24,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HOTEL LOCATION TOWNPLACE 4,350 Kenneth Drive,,Rochester,NY,14623,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.059925,-77.642269,2026-04-20,448257,2026-04-20 03:49:05 UTC,,,,2025-12-24,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HOTEL LOCATION TOWNPLACE 3,350 Kenneth Drive,,Rochester,NY,14623,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.059964,-77.642186,2026-04-20,448258,2026-04-20 03:49:05 UTC,,,,2025-12-24,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HOTEL LOCATION TOWN PLACE 2,1011 Lehigh Station Rd,,Rochester,NY,14623,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.059971,-77.642102,2026-04-20,448260,2026-04-20 03:49:06 UTC,,,,2025-12-24,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HOTEL LOCATION TOWN PLACE 1,1011 Lehigh Station Rd,,Rochester,NY,14623,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.059968,-77.641964,2026-04-20,448261,2026-04-20 03:49:06 UTC,,,,2025-12-24,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,RW GENESEO POOL HOUSE 2,4260 Colony Drive,Pool House Parking,Geneseo,NY,14454,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.80356,-77.788277,2026-04-20,448266,2026-04-20 03:49:25 UTC,,,,2025-12-24,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,EVolve NY Alexandria Bay,43725 NY Route 12,,Alexandria Bay,NY,13607,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com,GPS,44.29861,-75.96478,2026-04-20,448288,2026-04-20 04:20:28 UTC,,,,2025-12-24,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,NEVI
ELEC,Garden City Plaza,100 Garden City Plaza,,Garden City,NY,11530,,833-611-5965,E,,Public,24 hours daily,,,,,,6,,,VIALYNK,https://www.lynkwell.com,GPS,40.73823,-73.61634,2026-04-20,448301,2026-04-20 05:34:02 UTC,,,,2025-12-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,200 GCP,200 Garden City Plaza,,Garden City,NY,11530,,833-611-5965,E,,Public,24 hours daily,,,,,,6,,,VIALYNK,https://www.lynkwell.com,GPS,40.73743,-73.61695,2026-04-20,448337,2026-04-20 05:34:03 UTC,,,,2025-12-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GCP,300 Garden City Plaza,,Garden City,NY,11530,,833-611-5965,E,,Public,24 hours daily,,,,,,6,,,VIALYNK,https://www.lynkwell.com,GPS,40.73697,-73.61637,2026-04-20,448338,2026-04-20 05:34:03 UTC,,,,2025-12-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,1771 Rt 20 Station,1771 Rt 20,,Seneca Falls,NY,13148,,,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,42.93813,-76.77397,2026-01-13,448366,2026-02-02 23:16:24 UTC,P,,,2025-12-18,,,,,J1772,US,,,,Public,,public,,,STANDALONE_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,10B Airline Rd,10B Airline Rd,,Albany,NY,12205,,866-816-7584,E,,Public,24 hours daily,,,,,,16,,,EV Connect,https://www.evconnect.com,GPS,42.734722,-73.81741,2026-04-20,448395,2026-04-20 04:38:44 UTC,,,,2025-12-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Guilderland Fire Department,2303 Western Ave,,Guilderland,NY,12084,,866-816-7584,E,,Public,24 hours daily,,,,,,6,,,EV Connect,https://www.evconnect.com,GPS,42.704307,-73.910745,2026-04-20,448396,2026-04-20 04:38:48 UTC,,,,2025-12-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,VBM VH 2,1111 Pleasantville Road,Parking Lot,Briarcliff Manor,NY,10510,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.149271,-73.829013,2026-04-20,448491,2026-04-20 03:49:27 UTC,,,,2026-01-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,VBM VH 1,1111 Pleasantville Road,,Briarcliff Manor,NY,10510,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.149239,-73.829065,2026-04-20,448492,2026-04-20 03:49:27 UTC,,,,2026-01-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,QI QUALITY INN 1,4242 Lakeville Road,West Edge Parking,Geneseo,NY,14454,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.796788,-77.787823,2026-04-20,448511,2026-04-20 03:49:42 UTC,,,,2026-01-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,QI QUALITY INN 2,4242 Lakeville Road,West Edge Parking,Geneseo,NY,14454,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.796715,-77.787827,2026-04-20,448513,2026-04-20 03:49:42 UTC,,,,2026-01-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Vistamar Restaurant & Lounge - Nayax Energy,565 City Island Ave,,Bronx,NY,10464,,718-709-0888,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT M V,,,,,,3,,NAYAX_ENERGY,https://www.nayax.com/solution/nayax-energy-core,GPS,40.853731,-73.79087,2026-01-13,448712,2026-02-02 23:16:24 UTC,P,,,2025-08-01,,,,,J1772COMBO,US,,,,Public,,public,,,RESTAURANT,,,,,,,$0.40 per kWh + $2 connection,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,Sal Mineo Nissan - New Rochelle,2533 Palmer Ave,,New Rochelle,NY,10801,,914-576-7600,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT M V,,,,,,2,,NAYAX_ENERGY,https://www.nayax.com/solution/nayax-energy-core,GPS,40.9192119,-73.7769964,2026-01-13,448713,2026-02-02 23:16:24 UTC,P,,,2025-01-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,CAR_DEALER,,,,,,,$0.50 per kWh + $1 connection,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,The Monarch parking garage,92-19 Guy R Brewer Blvd,,Jamaica,NY,11433,,646-787-0440,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT M V,,,,,60,,,NAYAX_ENERGY,https://www.nayax.com/solution/nayax-energy-core,GPS,40.7042151013714,-73.7965074154469,2026-02-13,448717,2026-02-13 16:34:38 UTC,P,,,2025-07-01,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,$0.50 per kWh + $0.25 connection,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,Icon Parking,959 Sterling Pl,,Brooklyn,NY,11213,,877-727-5464,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT M V,,,,,21,,,NAYAX_ENERGY,https://www.nayax.com/solution/nayax-energy-core,GPS,40.6726868293104,-73.9467645134533,2026-01-13,448718,2026-02-02 23:16:24 UTC,P,,,2025-07-01,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,$0.50 per kWh + $0.25 connection,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,THE SAGAMORE RESORT,110 Sagamore Road,,Bolton Landing,NY,12814,,888-998-2546,E,,Public,24 hours daily,,,,,,10,,,Blink Network,https://blinkcharging.com,GPS,43.55580225108253,-73.64551087495924,2026-04-20,448726,2026-04-20 00:56:04 UTC,,,,2026-01-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,200 Garden City Plaza,200 Garden City Plaza,,Garden City,NY,11530,,833-611-5965,E,,Public,24 hours daily,,,,,,6,,,VIALYNK,https://www.lynkwell.com,GPS,40.7374,-73.61696,2026-04-20,448744,2026-04-20 05:34:03 UTC,,,,2026-01-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Gun Hill Commons - Tesla Supercharger,1750 E Gun Hill Rd,,Bronx,NY,10469,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,24,,Tesla,https://www.tesla.com/supercharger,GPS,40.863683,-73.833831,2026-01-13,448756,2026-02-02 23:16:24 UTC,P,,,2025-12-31,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.56 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Popeyes - Tesla Supercharger,1770 Middle Country Rd,,Centereach,NY,11720,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,40.859407,-73.074465,2026-01-13,448757,2026-02-02 23:16:24 UTC,P,,,2025-12-31,,,,,TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,$0.52 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,REDHOOK-RETAIL REDHOOK 1,7568 North Broadway,,Red Hook,NY,12571,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.997498,-73.873028,2026-04-20,448793,2026-04-20 03:49:00 UTC,,,,2026-01-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,VOT STATION- 2,208 West Main Street Lot D,,Tarrytown,NY,10591,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.077055,-73.866761,2026-04-20,448898,2026-04-20 03:49:56 UTC,,,,2026-01-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,VOT STATION - 1,208 West Main Street Lot D,,Tarrytown,NY,10591,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.077054,-73.866691,2026-04-20,448899,2026-04-20 03:49:56 UTC,,,,2026-01-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Wyandanch Rising E,1 Washington Ave,,Wyandanch,NY,11798,,313-262-6722,E,,Public,,,,,,,2,,,RED_E,https://www.redecharge.com,GPS,40.75677020022,-73.358277648,2026-04-20,448929,2026-04-20 06:12:20 UTC,,,,2026-01-07,,,,,J1772,US,,,,Public,,public,,,RETAIL,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Scenic Hudson - 55 Parker Avenue,55 Parker Avenue,,Poughkeepsie,NY,12601,,866-816-7584,E,,Public,Sat: 12:00am-12:00am; Sun: 12:00am-12:00am,,,,,,4,,,EV Connect,https://www.evconnect.com,GPS,41.711702,-73.925663,2026-04-20,449039,2026-04-20 04:38:48 UTC,,,,2026-01-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,170 FREEMAN 12,170 Freeman Street,,Brooklyn,NY,11222,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.734242,-73.954566,2026-04-20,449139,2026-04-20 03:50:19 UTC,,,,2026-01-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,EVolve NY Flushing,135-23 39th Avenue,,Flushing,NY,11354,,833-632-2778,E,,Public,24 hours daily,,,,,,,8,,Electrify America,https://www.electrifyamerica.com,GPS,40.76008,-73.83191,2026-04-20,449154,2026-04-20 04:20:27 UTC,,,,2026-01-09,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Harmony Health Care Long Island,400 Oak Street Suite 104,,Garden City,NY,11530,,313-262-6722,E,,Public,,,,,,,8,,,RED_E,https://www.redecharge.com,GPS,40.727186079457,-73.607910990686,2026-04-20,449164,2026-04-20 06:13:15 UTC,,,,2026-01-08,,,,,J1772,US,,,,Public,,public,,,WORKPLACE,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,itselectric,11 Spring St,,Newburgh,NY,12550,,,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,2,,,ITSELECTRIC,https://www.itselectric.us,200-8,41.4964,-74.01185,2026-03-12,449166,2026-03-12 20:29:51 UTC,P,,,2025-06-27,,,,,J1772 TESLA,US,,,,Public,,public,,,STREET_PARKING,,,,,,,$0.39 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,itselectric,105 Ann St,,Newburgh,NY,12550,,,E,,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,,,,,2,,,ITSELECTRIC,https://www.itselectric.us,200-8,41.49911,-74.01175,2026-03-12,449168,2026-03-12 20:29:51 UTC,P,,,2025-10-16,,,,,J1772 TESLA,US,,,,Public,,public,,,STREET_PARKING,,,,,,,$0.39 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Loews Regency Hotel,35-39 East 61st Street,,New York,NY,10021,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,https://blinkcharging.com,GPS,40.76489344296292,-73.9696994032134,2026-04-20,449204,2026-04-20 00:55:16 UTC,,,,2026-01-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Fuccillo Nissan - Latham,976 New Loudon Rd,,Latham,NY,12110,,518-250-4380,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,42.769523,-73.754228,2026-01-13,449371,2026-02-02 23:16:24 UTC,P,,,2018-11-06,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,"Farmers Market Station - Trumansburg, NY",1 Corey St,,Trumansburg,NY,14886,,,E,,Public,24 hours daily,A APPLE_PAY CREDIT D Debit M V,,,,,2,2,,AUTEL,https://autelenergy.us,200-8,42.54222,-76.66636,2026-02-13,449494,2026-02-13 16:34:38 UTC,LG,,,2025-09-12,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,DC: $0.45 per kWh; L2: $0.19 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Gardiner Town Hall,2340 Route 44,,Gardiner,NY,12525,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,41.67851726265898,-74.14886691923974,2026-04-20,449501,2026-04-20 00:30:48 UTC,,,,2026-01-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,KIA DC FAST DUTCHESSCARS,2285 South Road,,Poughkeepsie,NY,12601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.645392,-73.924975,2026-04-20,449567,2026-04-20 03:50:40 UTC,,,,2026-01-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,VBM LIB 1,1 Library Road,Entry on right side,Briarcliff Manor,NY,10510,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.145882,-73.82413,2026-04-20,449580,2026-04-20 03:50:45 UTC,,,,2026-01-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,VBM LIB2,1 Library Road,Front entry on right,Briarcliff Manor,NY,10510,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.145829,-73.824104,2026-04-20,449581,2026-04-20 03:50:45 UTC,,,,2026-01-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,General Motors Gas,53-26 Van Dam Street,,Long Island City,NY,11101,,,E,,Public,,,,,,,,2,,FLIPTURN,https://www.getflipturn.com,GPS,40.736364,-73.936444,2026-04-20,449739,2026-04-20 06:20:12 UTC,,,,2026-01-17,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Slocum Dickson EV Chargers,1729 Burrstone Rd,,New Hartford,NY,13413,,313-262-6722,E,,Public,,,,,,,14,,,RED_E,https://www.redecharge.com,GPS,43.09412,-75.27862,2026-04-20,449843,2026-04-20 06:12:49 UTC,,,,2026-01-20,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
